Year,Géographie,data.Selected demographic characteristics,data.Gender,Value
2018,Nunavut,data.Not stated - immigrant status,data.Female gender,
2018,Nunavut,data.Not stated - immigrant status,data.Gender diverse,
2018,Nunavut,data.Total - visible minority population,data.Total - gender,18.68
2018,Nunavut,data.Total - visible minority population,data.Male gender,7.84
2018,Nunavut,data.Total - visible minority population,data.Female gender,30.53
2018,Nunavut,data.Total - visible minority population,data.Gender diverse,
2018,Nunavut,data.Visible minority population,data.Total - gender,
2018,Nunavut,data.Visible minority population,data.Male gender,
2018,Nunavut,data.Visible minority population,data.Female gender,
2018,Nunavut,data.Visible minority population,data.Gender diverse,
2018,Nunavut,data.Not a visible minority,data.Total - gender,18.43
2018,Nunavut,data.Not a visible minority,data.Male gender,7.65
2018,Nunavut,data.Not a visible minority,data.Female gender,29.98
2018,Nunavut,data.Not a visible minority,data.Gender diverse,
2018,Nunavut,data.Not stated - visible minority population,data.Total - gender,
2018,Nunavut,data.Not stated - visible minority population,data.Male gender,
2018,Nunavut,data.Not stated - visible minority population,data.Female gender,
2018,Nunavut,data.Not stated - visible minority population,data.Gender diverse,
2018,Nunavut,data.Total - population by indigenous identity,data.Total - gender,18.68
2018,Nunavut,data.Total - population by indigenous identity,data.Male gender,7.84
2018,Nunavut,data.Total - population by indigenous identity,data.Female gender,30.53
2018,Nunavut,data.Total - population by indigenous identity,data.Gender diverse,
2018,Nunavut,data.Indigenous identity,data.Total - gender,16.36
2018,Nunavut,data.Indigenous identity,data.Male gender,5.93
2018,Nunavut,data.Indigenous identity,data.Female gender,26.94
2018,Nunavut,data.Indigenous identity,data.Gender diverse,
2018,Nunavut,data.First Nations (North American Indian),data.Total - gender,
2018,Nunavut,data.First Nations (North American Indian),data.Male gender,
2018,Nunavut,data.First Nations (North American Indian),data.Female gender,
2018,Nunavut,data.First Nations (North American Indian),data.Gender diverse,
2018,Nunavut,data.M�tis,data.Total - gender,
2018,Nunavut,data.M�tis,data.Male gender,
2018,Nunavut,data.M�tis,data.Female gender,
2018,Nunavut,data.M�tis,data.Gender diverse,
2018,Nunavut,data.Inuk (Inuit),data.Total - gender,16.03
2018,Nunavut,data.Inuk (Inuit),data.Male gender,5.72
2018,Nunavut,data.Inuk (Inuit),data.Female gender,26.52
2018,Nunavut,data.Inuk (Inuit),data.Gender diverse,
2018,Nunavut,data.Other indigenous identity,data.Total - gender,
2018,Nunavut,data.Other indigenous identity,data.Male gender,
2018,Nunavut,data.Other indigenous identity,data.Female gender,
2018,Nunavut,data.Other indigenous identity,data.Gender diverse,
2018,Nunavut,data.Non-indigenous identity,data.Total - gender,29.63
2018,Nunavut,data.Non-indigenous identity,data.Male gender,15.42
2018,Nunavut,data.Non-indigenous identity,data.Female gender,51.18
2018,Nunavut,data.Non-indigenous identity,data.Gender diverse,
2018,Nunavut,data.Not stated - population by indigenous identity,data.Total - gender,
2018,Nunavut,data.Not stated - population by indigenous identity,data.Male gender,
2018,Nunavut,data.Not stated - population by indigenous identity,data.Female gender,
2018,Nunavut,data.Not stated - population by indigenous identity,data.Gender diverse,
2018,Nunavut,data.Total - disability status,data.Total - gender,18.68
2018,Nunavut,data.Total - disability status,data.Male gender,7.84
2018,Nunavut,data.Total - disability status,data.Female gender,30.53
2018,Nunavut,data.Total - disability status,data.Gender diverse,
2018,Nunavut,data.Has a disability,data.Total - gender,28.6
2018,Nunavut,data.Has a disability,data.Male gender,14.26
2018,Nunavut,data.Has a disability,data.Female gender,39.88
2018,Nunavut,data.Has a disability,data.Gender diverse,
2018,Nunavut,data.Does not have a disability,data.Total - gender,13.77
2018,Nunavut,data.Does not have a disability,data.Male gender,5.35
2018,Nunavut,data.Does not have a disability,data.Female gender,24.6
2018,Nunavut,data.Does not have a disability,data.Gender diverse,
2018,Nunavut,data.Total - sexual orientation,data.Total - gender,18.68
2018,Nunavut,data.Total - sexual orientation,data.Male gender,7.84
2018,Nunavut,data.Total - sexual orientation,data.Female gender,30.53
2018,Nunavut,data.Total - sexual orientation,data.Gender diverse,
2018,Nunavut,data.Heterosexual,data.Total - gender,18.14
2018,Nunavut,data.Heterosexual,data.Male gender,7.62
2018,Nunavut,data.Heterosexual,data.Female gender,29.92
2018,Nunavut,data.Heterosexual,data.Gender diverse,
2018,Nunavut,data.Sexual minority,data.Total - gender,
2018,Nunavut,data.Sexual minority,data.Male gender,
2018,Nunavut,data.Sexual minority,data.Female gender,
2018,Nunavut,data.Sexual minority,data.Gender diverse,
2018,Nunavut,data.Lesbian or gay,data.Total - gender,
2018,Nunavut,data.Lesbian or gay,data.Male gender,
2018,Nunavut,data.Lesbian or gay,data.Female gender,
2018,Nunavut,data.Lesbian or gay,data.Gender diverse,
2018,Nunavut,data.Bisexual or pansexual,data.Total - gender,
2018,Nunavut,data.Bisexual or pansexual,data.Male gender,
2018,Nunavut,data.Bisexual or pansexual,data.Female gender,
2018,Nunavut,data.Bisexual or pansexual,data.Gender diverse,
2018,Nunavut,data.Sexual orientation not elsewhere classified,data.Total - gender,
2018,Nunavut,data.Sexual orientation not elsewhere classified,data.Male gender,
2018,Nunavut,data.Sexual orientation not elsewhere classified,data.Female gender,
2018,Nunavut,data.Sexual orientation not elsewhere classified,data.Gender diverse,
2018,Nunavut,data.Not stated - sexual orientation,data.Total - gender,
2018,Nunavut,data.Not stated - sexual orientation,data.Male gender,
2018,Nunavut,data.Not stated - sexual orientation,data.Female gender,
2018,Nunavut,data.Not stated - sexual orientation,data.Gender diverse,
